policy,step,drone,target_id,target_type,target_life,target_score,estimated_distance,goal_x,goal_y,active
heuristic,54,5,4,1,2,5,2.8311441983018653,40.37846978193393,32.41900517782063,True
heuristic,55,0,0,2,1,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,55,1,4,1,2,5,1.9873026654118857,40.376106294880756,32.42521973250355,True
heuristic,55,2,0,2,1,2,10.12482487194022,30.47200228168419,36.55863281790094,True
heuristic,55,3,1,2,1,2,15.875146407394036,24.74328371058411,39.41332255732559,True
heuristic,55,4,0,2,1,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,55,5,4,1,2,5,2.3933021407618487,40.376106294880756,32.42521973250355,True
heuristic,56,0,0,2,1,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,56,1,4,1,2,5,1.5494692780620192,40.37374280782758,32.43143428718647,True
heuristic,56,2,0,2,1,2,9.68890760159442,30.468561699493538,36.566466434039064,True
heuristic,56,3,1,2,1,2,15.439681571811548,24.7410040601401,39.422612376484906,True
heuristic,56,4,0,2,1,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,56,5,4,1,2,5,1.9554603686386713,40.37374280782758,32.43143428718647,True
heuristic,57,0,0,2,1,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,57,1,4,1,2,5,1.111636276519759,40.37137932077441,32.43764884186939,True
heuristic,57,2,0,2,1,2,9.252990383037359,30.465121117302886,36.574300050177186,True
heuristic,57,3,1,2,1,2,15.004217449881999,24.73872440969609,39.43190219564422,True
heuristic,57,4,0,2,1,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,57,5,4,1,2,5,1.5176189536470275,40.37137932077441,32.43764884186939,True
heuristic,58,0,0,2,1,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,58,1,4,1,2,5,0.6738038634483979,40.369015833721235,32.44386339655231,True
heuristic,58,2,0,2,1,2,8.8170732186716,30.461680535112233,36.58213366631531,True
heuristic,58,3,1,2,1,2,14.568754061758398,24.73644475925208,39.44119201480353,True
heuristic,58,4,0,2,1,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,58,5,4,1,2,5,1.07977801830573,40.369015833721235,32.44386339655231,True
heuristic,59,0,0,2,1,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,59,1,4,1,2,5,0.23597283581055908,40.36665234666806,32.45007795123523,True
heuristic,59,2,0,2,1,2,8.381156111138877,30.45823995292158,36.58996728245343,True
heuristic,59,3,1,2,1,2,14.1332914287919,24.73416510880807,39.45048183396285,True
heuristic,59,4,0,2,1,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,59,5,4,1,2,5,0.6419378258064719,40.36665234666806,32.45007795123523,True
heuristic,60,0,0,2,1,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,60,1,4,1,2,5,0.0066488165080352685,40.36428885961489,32.45629250591815,True
heuristic,60,2,0,2,1,2,7.9452390633579615,30.454799370730928,36.59780089859155,True
heuristic,60,3,1,2,1,2,13.697829573642805,24.73188545836406,39.45977165312216,True
heuristic,60,4,0,2,1,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,60,5,4,1,2,5,0.204099525338258,40.36428885961489,32.45629250591815,True
heuristic,61,0,0,2,1,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,61,1,4,1,2,5,0.0066488165080352685,40.361925372561714,32.46250706060107,True
heuristic,61,2,0,2,1,2,7.5093220785710715,30.451358788540276,36.60563451472967,True
heuristic,61,3,1,2,1,2,13.26236852040577,24.729605807920052,39.469061472281474,True
heuristic,61,4,0,2,1,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,61,5,4,1,2,5,0.0066488165080352685,40.361925372561714,32.46250706060107,True
heuristic,62,0,0,2,1,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,62,1,4,1,2,5,0.0066488165080352685,40.35956188550854,32.46872161528399,True
heuristic,62,2,0,2,1,2,7.073405160401281,30.447918206349623,36.613468130867794,True
heuristic,62,3,1,2,1,2,12.826908294751558,24.727326157476043,39.47835129144079,True
heuristic,62,4,0,2,1,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,62,5,4,1,2,5,0.0066488165080352685,40.35956188550854,32.46872161528399,True
heuristic,63,0,0,2,1,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,63,1,4,1,2,5,0.0066488165080352685,40.35719839845537,32.47493616996691,True
heuristic,63,2,0,2,1,2,6.637488312924448,30.44447762415897,36.621301747005916,True
heuristic,63,3,1,2,1,2,12.391448924088202,24.725046507032033,39.4876411106001,True
heuristic,63,4,0,2,1,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,63,5,4,1,2,5,0.0066488165080352685,40.35719839845537,32.47493616996691,True
heuristic,64,0,0,2,1,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,64,1,4,1,2,5,0.0066488165080352685,40.35483491140219,32.48115072464983,True
heuristic,64,2,0,2,1,2,6.201571540760598,30.44103704196832,36.62913536314404,True
heuristic,64,3,1,2,1,2,11.955990437745022,24.722766856588024,39.496930929759415,True
heuristic,64,4,0,2,1,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,64,5,4,1,2,5,0.0066488165080352685,40.35483491140219,32.48115072464983,True
heuristic,65,0,0,2,1,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,65,1,4,1,2,5,0.0066488165080352685,40.35247142434902,32.48736527933275,True
heuristic,65,2,0,2,1,2,5.765654849191782,30.437596459777666,36.63696897928216,True
heuristic,65,3,1,2,1,2,11.520532867183686,24.720487206144014,39.50622074891873,True
heuristic,65,4,0,2,1,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,65,5,4,1,2,5,0.0066488165080352685,40.35247142434902,32.48736527933275,True
heuristic,66,0,0,2,1,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,66,1,4,1,2,5,0.0066488165080352685,40.350107937295846,32.49357983401567,True
heuristic,66,2,0,2,1,2,5.32973824431688,30.434155877587013,36.64480259542028,True
heuristic,66,3,1,2,1,2,11.085076246241497,24.718207555700005,39.51551056807804,True
heuristic,66,4,0,2,1,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,66,5,4,1,2,5,0.0066488165080352685,40.350107937295846,32.49357983401567,True
heuristic,67,0,0,2,1,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,67,1,4,1,2,5,0.0066488165080352685,40.34774445024267,32.49979438869859,True
heuristic,67,2,0,2,1,2,4.893821733259032,30.43071529539636,36.6526362115584,True
heuristic,67,3,1,2,1,2,10.649620611413354,24.715927905255995,39.524800387237356,True
heuristic,67,4,0,2,1,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,67,5,4,1,2,5,0.0066488165080352685,40.34774445024267,32.49979438869859,True
heuristic,68,0,0,2,1,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,68,1,4,1,2,5,0.0066488165080352685,40.3453809631895,32.50600894338151,True
heuristic,68,2,0,2,1,2,4.45790532445035,30.42727471320571,36.660469827696524,True
heuristic,68,3,1,2,1,2,10.214166002180345,24.713648254811986,39.53409020639667,True
heuristic,68,4,0,2,1,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,68,5,4,1,2,5,0.0066488165080352685,40.3453809631895,32.50600894338151,True
heuristic,69,0,0,2,1,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,69,1,0,2,1,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,69,2,0,2,1,2,4.021989028033784,30.423834131015056,36.668303443834645,True
heuristic,69,3,1,2,1,2,9.77871246139512,24.711368604367976,39.54338002555598,True
heuristic,69,4,0,2,1,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,69,5,0,2,1,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,70,0,0,2,1,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,70,1,0,2,1,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,70,2,0,2,1,2,3.5860728564496958,30.420393548824403,36.67613705997277,True
heuristic,70,3,1,2,1,2,9.343260035736877,24.709088953923967,39.5526698447153,True
heuristic,70,4,0,2,1,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,70,5,0,2,1,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,71,0,0,2,1,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,71,1,0,2,1,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,71,2,0,2,1,2,3.1501568253280396,30.41695296663375,36.68397067611089,True
heuristic,71,3,1,2,1,2,8.907808776252477,24.706809303479957,39.56195966387461,True
heuristic,71,4,0,2,1,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,71,5,0,2,1,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,72,0,0,2,1,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,72,1,0,2,1,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,72,2,0,2,1,2,2.7142409549168383,30.4135123844431,36.69180429224901,True
heuristic,72,3,1,2,1,2,8.472358739005138,24.704529653035948,39.571249483033924,True
heuristic,72,4,0,2,1,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,72,5,0,2,1,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,73,0,0,2,1,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,73,1,0,2,1,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,73,2,0,2,1,2,2.278325272526656,30.410071802252446,36.69963790838713,True
heuristic,73,3,1,2,1,2,8.036909985858959,24.70225000259194,39.58053930219324,True
heuristic,73,4,0,2,1,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,73,5,0,2,1,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,74,0,0,2,1,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,74,1,0,2,1,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,74,2,0,2,1,2,1.8424098171054837,30.406631220061794,36.70747152452525,True
heuristic,74,3,1,2,1,2,7.601462585436915,24.69997035214793,39.58982912135255,True
heuristic,74,4,0,2,1,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,74,5,0,2,1,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,75,0,0,2,1,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,75,1,0,2,1,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,75,2,0,2,1,2,1.4064946489744605,30.40319063787114,36.715305140663375,True
heuristic,75,3,1,2,1,2,7.166016614303221,24.69769070170392,39.599118940511865,True
heuristic,75,4,0,2,1,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,75,5,0,2,1,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,76,0,0,2,1,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,76,1,0,2,1,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,76,2,0,2,1,2,0.9705798752146926,30.39975005568049,36.7231387568015,True
heuristic,76,3,1,2,1,2,6.730572158440175,24.69541105125991,39.60840875967118,True
heuristic,76,4,0,2,1,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,76,5,0,2,1,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,77,0,0,2,1,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,77,1,0,2,1,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,77,2,0,2,1,2,0.5346657473225962,30.396309473489836,36.73097237293962,True
heuristic,77,3,1,2,1,2,6.295129315117543,24.6931314008159,39.61769857883049,True
heuristic,77,4,0,2,1,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,77,5,0,2,1,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,78,0,0,2,1,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,78,1,0,2,1,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,78,2,0,2,1,2,0.09875420447926425,30.392868891299184,36.73880598907774,True
heuristic,78,3,1,2,1,2,5.859688195294813,24.69085175037189,39.626988397989805,True
heuristic,78,4,0,2,1,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,78,5,0,2,1,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,79,0,0,2,1,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,79,1,0,2,1,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,79,2,0,2,1,2,0.008555883800641187,30.38942830910853,36.74663960521586,True
heuristic,79,3,1,2,1,2,5.424248926761691,24.68857209992788,39.63627821714912,True
heuristic,79,4,0,2,1,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,79,5,0,2,1,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,80,0,0,2,1,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,80,1,0,2,1,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,80,2,0,2,1,2,0.008555883800641187,30.38598772691788,36.75447322135398,True
heuristic,80,3,1,2,1,2,4.9888116583253925,24.686292449483872,39.64556803630843,True
heuristic,80,4,0,2,1,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,80,5,0,2,1,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,81,0,0,2,1,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,81,1,0,2,1,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,81,2,0,2,1,2,0.008555883800641187,30.382547144727226,36.762306837492105,True
heuristic,81,3,1,2,1,2,4.553376565523108,24.684012799039863,39.654857855467746,True
heuristic,81,4,0,2,1,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,81,5,0,2,1,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,82,0,0,2,1,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,82,1,0,2,1,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,82,2,0,2,1,2,0.008555883800641187,30.379106562536574,36.770140453630226,True
heuristic,82,3,1,2,1,2,4.1179438586277834,24.681733148595853,39.66414767462706,True
heuristic,82,4,0,2,1,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,82,5,0,2,1,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,83,0,0,2,1,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,83,1,0,2,1,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,83,2,0,2,1,2,0.008555883800641187,30.37566598034592,36.77797406976835,True
heuristic,83,3,1,2,1,2,3.6825137942348194,24.679453498151844,39.67343749378637,True
heuristic,83,4,0,2,1,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,83,5,0,2,1,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,84,0,0,2,1,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,84,1,0,2,1,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,84,2,0,2,1,2,0.008555883800641187,30.37222539815527,36.78580768590647,True
heuristic,84,3,1,2,1,2,3.2470866927002517,24.677173847707834,39.68272731294569,True
heuristic,84,4,0,2,1,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,84,5,0,2,1,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,85,0,0,2,1,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,85,1,0,2,1,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,85,2,0,2,1,2,0.008555883800641187,30.368784815964617,36.79364130204459,True
heuristic,85,3,1,2,1,2,2.8116629656948287,24.674894197263825,39.692017132105,True
heuristic,85,4,0,2,1,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,85,5,0,2,1,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,86,0,0,2,1,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,86,1,0,2,1,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,86,2,0,2,1,2,0.008555883800641187,30.365344233773964,36.80147491818271,True
heuristic,86,3,1,2,1,2,2.376243162545231,24.672614546819815,39.701306951264314,True
heuristic,86,4,0,2,1,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,86,5,0,2,1,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,87,0,0,2,1,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,87,1,0,2,1,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,87,2,0,2,1,2,0.008555883800641187,30.36190365158331,36.809308534320834,True
heuristic,87,3,1,2,1,2,1.9408280549327686,24.670334896375806,39.71059677042363,True
heuristic,87,4,0,2,1,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,87,5,0,2,1,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,88,0,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,88,1,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,88,2,0,2,0,2,0.0,30.36190365158331,36.809308534320834,False
heuristic,88,3,1,2,1,2,1.5054188109681352,24.668055245931797,39.71988658958294,True
heuristic,88,4,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,88,5,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,89,0,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,89,1,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,89,2,0,2,0,2,0.0,30.36190365158331,36.809308534320834,False
heuristic,89,3,1,2,1,2,1.070017423743071,24.665775595487787,39.729176408742255,True
heuristic,89,4,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
